Time t / s,Voltage U_A1 / V,Voltage U_B1 / V
2.06,0.02,0.29
2.08,0.025,0.295
2.1,0.025,0.3
2.12,0.025,0.305
2.14,0.03,0.31
2.16,0.03,0.315
2.18,0.035,0.32
2.2,0.035,0.325
2.22,0.035,0.33
2.24,0.04,0.335
2.26,0.04,0.34
2.28,0.045,0.345
2.3,0.05,0.345
2.32,0.05,0.355
2.34,0.055,0.36
2.36,0.055,0.365
2.38,0.06,0.37
2.4,0.065,0.375
2.42,0.065,0.38
2.44,0.07,0.385
2.46,0.075,0.39
2.48,0.075,0.39
2.5,0.075,0.4
2.52,0.075,0.4
2.54,0.075,0.41
2.56,0.075,0.415
2.58,0.07,0.42
2.6,0.065,0.425
2.62,0.06,0.43
2.64,0.065,0.435
2.66,0.05,0.44
2.68,0.045,0.445
2.7,0.04,0.45
2.72,0.04,0.455
2.74,0.035,0.46
2.76,0.03,0.465
2.78,0.025,0.47
2.8,0.025,0.475
2.82,0.025,0.48
2.84,0.02,0.485
2.86,0.02,0.485
2.88,0.02,0.495
2.9,0.02,0.495
2.92,0.015,0.505
2.94,0.015,0.505
2.96,0.015,0.51
2.98,0.015,0.515
3,0.015,0.52
3.02,0.015,0.53
3.04,0.015,0.53
3.06,0.015,0.54
3.08,0.015,0.54
3.1,0.01,0.55
3.12,0.01,0.555
3.14,0.015,0.56
3.16,0.015,0.565
3.18,0.015,0.57
3.2,0.015,0.575
3.22,0.015,0.58
3.24,0.015,0.585
3.26,0.015,0.59
3.28,0.015,0.595
3.3,0.02,0.6
3.32,0.02,0.605
3.34,0.02,0.605
3.36,0.02,0.615
3.38,0.02,0.62
3.4,0.025,0.625
3.42,0.025,0.625
3.44,0.025,0.635
3.46,0.025,0.64
3.48,0.03,0.645
3.5,0.03,0.645
3.52,0.03,0.655
3.54,-0.025,0.655
3.56,-0.02,0.66
3.58,0.03,0.665
3.6,0.045,0.67
3.62,0.05,0.68
3.64,0.055,0.685
3.66,0.06,0.69
3.68,0.07,0.69
3.7,0.075,0.7
3.72,0.08,0.7
3.74,0.085,0.71
3.76,0.095,0.715
3.78,0.105,0.72
3.8,0.12,0.725
3.82,0.125,0.73
3.84,0.135,0.735
3.86,0.145,0.74
3.88,0.16,0.745
3.9,0.17,0.75
3.92,0.185,0.755
3.94,0.2,0.76
3.96,0.22,0.765
3.98,0.235,0.765
4,0.245,0.775
4.02,0.27,0.78
4.04,0.295,0.785
4.06,0.31,0.79
4.08,0.32,0.795
4.1,0.35,0.8
4.12,0.375,0.805
4.14,0.4,0.81
4.16,0.42,0.81
4.18,0.445,0.815
4.2,0.465,0.82
4.22,0.49,0.825
4.24,0.51,0.83
4.26,0.535,0.835
4.28,0.565,0.84
4.3,0.585,0.845
4.32,0.61,0.855
4.34,0.63,0.86
4.36,0.645,0.86
4.38,0.665,0.865
4.4,0.68,0.87
4.42,0.685,0.88
4.44,0.69,0.88
4.46,0.685,0.885
4.48,0.68,0.89
4.5,0.66,0.9
4.52,0.64,0.9
4.54,0.515,0.91
4.56,0.37,0.91
4.58,1.09,0.92
4.6,0.71,0.925
4.62,0.61,0.93
4.64,0.515,0.93
4.66,0.435,0.94
4.68,0.355,0.94
4.7,0.32,0.95
4.72,0.285,0.95
4.74,0.26,0.96
4.76,0.23,0.965
4.78,0.21,0.965
4.8,0.18,0.97
4.82,0.16,0.975
4.84,0.14,0.98
4.86,0.12,0.985
4.88,0.105,0.99
4.9,0.09,0.995
4.92,0.085,1.005
4.94,0.075,1.005
4.96,0.065,1.01
4.98,0.06,1.015
5,0.055,1.025
5.02,0.05,1.025
5.04,0.045,1.035
5.06,0.06,1.035
5.08,0.045,1.045
5.1,0.045,1.045
5.12,0.04,1.05
5.14,0.04,1.055
5.16,0.035,1.06
5.18,0.04,1.065
5.2,0.04,1.07
5.22,0.045,1.08
5.24,0.045,1.08
5.26,0.055,1.09
5.28,0.05,1.09
5.3,0.05,1.1
5.32,0.055,1.1
5.34,0.06,1.11
5.36,0.065,1.11
5.38,0.07,1.12
5.4,0.075,1.12
5.42,0.085,1.125
5.44,0.09,1.13
5.46,0.1,1.135
5.48,0.115,1.14
5.5,0.12,1.145
5.52,0.135,1.15
5.54,0.145,1.155
5.56,0.165,1.16
5.58,0.175,1.165
5.6,0.2,1.17
5.62,0.215,1.175
5.64,0.235,1.18
5.66,0.26,1.185
5.68,0.275,1.19
5.7,0.305,1.195
5.72,0.325,1.2
5.74,0.35,1.205
5.76,0.38,1.21
5.78,0.405,1.215
5.8,0.435,1.22
5.82,0.46,1.23
5.84,0.49,1.235
5.86,0.515,1.24
5.88,0.555,1.24
5.9,0.585,1.245
5.92,0.62,1.25
5.94,0.655,1.26
5.96,0.69,1.26
5.98,0.73,1.265
6,0.765,1.27
6.02,0.805,1.28
6.04,0.845,1.28
6.06,0.88,1.285
6.08,0.925,1.29
6.1,0.965,1.3
6.12,1.01,1.305
6.14,1.05,1.305
6.16,1.095,1.31
6.18,1.135,1.315
6.2,1.18,1.32
6.22,1.225,1.33
6.24,1.265,1.335
6.26,1.305,1.335
6.28,1.345,1.345
6.3,1.38,1.345
6.32,1.365,1.35
6.34,1.51,1.355
6.36,1.8,1.36
6.38,1.81,1.365
6.4,3.04,1.37
6.42,1.675,1.375
6.44,1.165,1.385
6.46,1.41,1.385
6.48,1.4,1.39
6.5,1.345,1.4
6.52,1.31,1.4
6.54,1.26,1.41
6.56,1.195,1.415
6.58,1.13,1.42
6.6,1.085,1.42
6.62,1.04,1.43
6.64,0.97,1.435
6.66,0.915,1.44
6.68,0.87,1.44
6.7,0.82,1.445
6.72,0.77,1.45
6.74,0.7,1.455
6.76,0.645,1.46
6.78,0.59,1.465
6.8,0.54,1.47
6.82,0.485,1.475
6.84,0.435,1.48
6.86,0.395,1.485
6.88,0.35,1.49
6.9,0.325,1.5
6.92,0.29,1.505
6.94,0.26,1.505
6.96,0.235,1.515
6.98,0.21,1.515
7,0.195,1.525
7.02,0.175,1.525
7.04,0.165,1.535
7.06,0.15,1.535
7.08,0.145,1.545
7.1,0.135,1.545
7.12,0.125,1.555
7.14,0.125,1.56
7.16,0.12,1.565
7.18,0.13,1.57
7.2,0.125,1.57
7.22,0.125,1.575
7.24,0.13,1.58
7.26,0.135,1.585
7.28,0.14,1.59
7.3,0.145,1.6
7.32,0.15,1.6
7.34,0.16,1.61
7.36,0.17,1.61
7.38,0.185,1.615
7.4,0.205,1.62
7.42,0.22,1.625
7.44,0.23,1.63
7.46,0.255,1.635
7.48,0.275,1.64
7.5,0.3,1.645
7.52,0.325,1.65
7.54,0.35,1.655
7.56,0.37,1.66
7.58,0.395,1.665
7.6,0.43,1.67
7.62,0.455,1.675
7.64,0.485,1.685
7.66,0.52,1.685
7.68,0.555,1.69
7.7,0.59,1.695
7.72,0.625,1.705
7.74,0.66,1.705
7.76,0.7,1.715
7.78,0.745,1.715
7.8,0.785,1.725
7.82,0.825,1.725
7.84,0.87,1.735
7.86,0.915,1.74
7.88,0.965,1.745
7.9,1.01,1.745
7.92,1.06,1.755
7.94,1.105,1.76
7.96,1.16,1.76
7.98,1.205,1.765
8,1.29,1.77
8.02,1.34,1.775
8.04,1.38,1.78
8.06,1.435,1.785
8.08,1.485,1.79
8.1,1.545,1.795
8.12,1.605,1.8
8.14,1.66,1.805
8.16,1.72,1.81
8.18,1.775,1.82
8.2,1.83,1.82
8.22,1.885,1.825
8.24,1.935,1.83
8.26,1.975,1.84
8.28,2.02,1.84
8.3,2.055,1.85
8.32,2.085,1.85
8.34,2.11,1.855
8.36,2.125,1.86
8.38,2.12,1.87
8.4,2.13,1.87
8.42,2.12,1.88
8.44,2.105,1.88
8.46,2.085,1.89
8.48,2.055,1.89
8.5,2.02,1.9
8.52,1.98,1.9
8.54,1.94,1.905
8.56,1.915,1.91
8.58,1.85,1.92
8.6,1.79,1.92
8.62,1.74,1.93
8.64,1.67,1.935
8.66,1.615,1.935
8.68,1.55,1.94
8.7,1.475,1.945
8.72,1.4,1.95
8.74,1.325,1.955
8.76,1.25,1.965
8.78,1.175,1.965
8.8,1.11,1.97
8.82,1.04,1.98
8.84,0.98,1.985
8.86,0.915,1.99
8.88,0.87,1.99
8.9,0.82,1.995
8.92,0.775,2
8.94,0.73,2.01
8.96,0.685,2.01
8.98,0.645,2.02
9,0.61,2.025
9.02,0.575,2.03
9.04,0.545,2.03
9.06,0.515,2.04
9.08,0.495,2.045
9.1,0.485,2.05
9.12,0.465,2.05
9.14,0.445,2.06
9.16,0.435,2.06
9.18,0.425,2.07
9.2,0.42,2.075
9.22,0.41,2.08
9.24,0.41,2.085
9.26,0.405,2.085
9.28,0.4,2.09
9.3,0.41,2.095
9.32,0.415,2.105
9.34,0.425,2.11
9.36,0.435,2.115
9.38,0.45,2.115
9.4,0.46,2.125
9.42,0.475,2.125
9.44,0.49,2.13
9.46,0.54,2.14
9.48,0.525,2.145
9.5,0.545,2.145
9.52,0.57,2.155
9.54,0.595,2.155
9.56,0.62,2.165
9.58,0.655,2.17
9.6,0.685,2.17
9.62,0.72,2.18
9.64,0.755,2.18
9.66,0.81,2.185
9.68,0.835,2.19
9.7,0.87,2.2
9.72,0.91,2.205
9.74,0.955,2.21
9.76,1,2.21
9.78,1.045,2.22
9.8,1.095,2.225
9.82,1.145,2.23
9.84,1.205,2.23
9.86,1.25,2.24
9.88,1.305,2.245
9.9,1.365,2.25
9.92,1.42,2.25
9.94,1.48,2.255
9.96,1.54,2.26
9.98,1.605,2.265
10,1.665,2.275
10.02,1.73,2.275
10.04,1.79,2.28
10.06,1.855,2.285
10.08,1.92,2.29
10.1,1.985,2.295
10.12,2.05,2.3
10.14,2.115,2.31
10.16,2.175,2.315
10.18,2.245,2.315
10.2,2.295,2.325
10.22,2.35,2.325
10.24,2.37,2.33
10.26,2.3,2.335
10.28,1.81,2.34
10.3,-0.02,2.35
10.32,4.275,2.355
10.34,5.875,2.36
10.36,3.715,2.36
10.38,3.24,2.37
10.4,1.415,2.37
10.42,2.39,2.375
10.44,2.34,2.385
10.46,2.65,2.39
10.48,2.735,2.395
10.5,2.605,2.4
10.52,2.585,2.405
10.54,2.56,2.405
10.56,2.53,2.41
10.58,2.49,2.415
10.6,2.455,2.42
10.62,2.405,2.425
10.64,2.35,2.435
10.66,2.285,2.435
10.68,2.235,2.44
10.7,2.17,2.445
10.72,2.11,2.455
10.74,2.045,2.455
10.76,1.985,2.46
10.78,1.92,2.465
10.8,1.86,2.47
10.82,1.795,2.48
10.84,1.745,2.48
10.86,1.685,2.49
10.88,1.63,2.49
10.9,1.575,2.5
10.92,1.52,2.5
10.94,1.465,2.505
10.96,1.415,2.51
10.98,1.36,2.515
11,1.315,2.52
11.02,1.275,2.53
11.04,1.235,2.535
11.06,1.2,2.54
11.08,1.17,2.54
11.1,1.145,2.55
11.12,1.115,2.555
11.14,1.09,2.555
11.16,1.07,2.56
11.18,1.05,2.565
11.2,1.03,2.57
11.22,1.01,2.575
11.24,0.995,2.58
11.26,0.985,2.59
11.28,0.97,2.59
11.3,0.97,2.6
11.32,0.965,2.6
11.34,0.96,2.605
11.36,0.96,2.61
11.38,0.96,2.615
11.4,0.965,2.62
11.42,0.965,2.625
11.44,0.965,2.63
11.46,0.975,2.635
11.48,0.985,2.64
11.5,0.995,2.645
11.52,1.01,2.65
11.54,1.03,2.655
11.56,1.05,2.665
11.58,1.075,2.665
11.6,1.105,2.675
11.62,1.13,2.675
11.64,1.16,2.68
11.66,1.19,2.685
11.68,1.22,2.695
11.7,1.25,2.695
11.72,1.29,2.705
11.74,1.33,2.705
11.76,1.37,2.71
11.78,1.42,2.72
11.8,1.46,2.725
11.82,1.51,2.725
11.84,1.565,2.73
11.86,1.615,2.735
11.88,1.67,2.74
11.9,1.725,2.745
11.92,1.78,2.75
11.94,1.84,2.755
11.96,1.9,2.76
11.98,1.96,2.77
12,2.02,2.77
12.02,2.08,2.775
12.04,2.15,2.78
12.06,2.215,2.785
12.08,2.28,2.79
12.1,2.345,2.8
12.12,2.41,2.8
12.14,2.475,2.805
12.16,2.535,2.81
12.18,2.595,2.815
12.2,2.65,2.82
12.22,2.71,2.825
12.24,2.76,2.83
12.26,2.815,2.835
12.28,2.86,2.845
12.3,2.895,2.85
12.32,2.95,2.85
12.34,2.99,2.855
12.36,3.025,2.865
12.38,3.06,2.87
12.4,3.08,2.875
12.42,3.105,2.875
12.44,3.125,2.88
12.46,3.14,2.885
12.48,3.145,2.89
12.5,3.15,2.895
12.52,3.15,2.9
12.54,3.145,2.905
12.56,3.165,2.91
12.58,3.13,2.915
12.6,3.095,2.92
12.62,3.07,2.925
12.64,3.04,2.93
12.66,3.005,2.935
12.68,2.97,2.94
12.7,2.935,2.945
12.72,2.895,2.95
12.74,2.86,2.955
12.76,2.82,2.96
12.78,2.775,2.965
12.8,2.73,2.97
12.82,2.69,2.975
12.84,2.64,2.98
12.86,2.59,2.985
12.88,2.545,2.995
12.9,2.495,2.995
12.92,2.445,3
12.94,2.4,3.005
12.96,2.355,3.01
12.98,2.31,3.015
13,2.265,3.02
13.02,2.23,3.025
13.04,2.19,3.03
13.06,2.155,3.04
13.08,2.095,3.04
13.1,2.085,3.045
13.12,2.05,3.05
13.14,2.02,3.055
13.16,1.985,3.06
13.18,1.96,3.065
13.2,1.93,3.07
13.22,1.9,3.075
13.24,1.88,3.08
13.26,1.86,3.085
13.28,1.85,3.09
13.3,1.825,3.095
13.32,1.805,3.1
13.34,1.79,3.105
13.36,1.775,3.11
13.38,1.76,3.115
13.4,1.75,3.12
13.42,1.74,3.125
13.44,1.73,3.13
13.46,1.725,3.135
13.48,1.725,3.14
13.5,1.725,3.15
13.52,1.73,3.15
13.54,1.74,3.16
13.56,1.745,3.16
13.58,1.75,3.165
13.6,1.765,3.17
13.62,1.775,3.175
13.64,1.785,3.18
13.66,1.805,3.185
13.68,1.825,3.19
13.7,1.845,3.195
13.72,1.87,3.2
13.74,1.9,3.205
13.76,1.905,3.205
13.78,1.905,3.205
13.8,1.9,3.205
13.82,1.905,3.205
13.84,1.9,3.205
13.86,1.9,3.205
13.88,1.9,3.21
13.9,1.9,3.205
13.92,1.9,3.205
13.94,1.9,3.21
13.96,1.9,3.205
13.98,1.905,3.205
14,1.905,3.205
14.02,1.905,3.205
14.04,1.905,3.205
14.06,1.905,3.21
14.08,1.905,3.21
14.1,1.905,3.205
14.12,1.9,3.205
14.14,1.905,3.205
14.16,1.905,3.205
14.18,1.9,3.205
14.2,1.905,3.205
14.22,1.9,3.205
14.24,1.9,3.21
14.26,1.9,3.205
14.28,1.905,3.205
14.3,1.905,3.205
14.32,1.905,3.205
14.34,1.905,3.205
14.36,1.905,3.21
14.38,1.905,3.205
14.4,1.905,3.205
14.42,1.905,3.205
14.44,1.905,3.205
14.46,1.905,3.205
14.48,1.905,3.205
14.5,1.905,3.205
14.52,1.905,3.205
14.54,1.905,3.205
14.56,1.905,3.205
14.58,1.905,3.205
14.6,1.905,3.205
14.62,1.905,3.205
14.64,1.905,3.205
14.66,1.905,3.21
14.68,1.905,3.205
14.7,1.91,3.205
14.72,1.905,3.205
14.74,1.905,3.205
14.76,1.905,3.205
14.78,1.905,3.205
14.8,1.905,3.21
14.82,1.905,3.205
14.84,1.905,3.21
14.86,1.905,3.205
14.88,1.905,3.205
14.9,1.9,3.205
14.92,1.905,3.205
14.94,1.905,3.205
14.96,1.905,3.205
14.98,1.905,3.205
15,1.9,3.205
