Time t / s,Voltage U_A1 / V,Voltage U_B1 / V
2.18,-0.02,0.015
2.2,-0.04,0.01
2.22,0.735,0.01
2.24,-0.03,0.01
2.26,0.215,0.01
2.28,0.02,0.01
2.3,-0.02,0.01
2.32,0.04,0.01
2.34,0.03,0.01
2.36,0.005,0.01
2.38,0.005,0.01
2.4,0.005,0.01
2.42,0.005,0.01
2.44,0.005,0.01
2.46,0.01,0.015
2.48,0.015,0.01
2.5,0.01,0.01
2.52,0.04,0.01
2.54,0.03,0.01
2.56,-0.05,0.01
2.58,-0.03,0.01
2.6,-0.01,0.01
2.62,0.515,0.01
2.64,0.02,0.01
2.66,0.01,0.01
2.68,-0.015,0.01
2.7,6.03,0.015
2.72,0.37,0.01
2.74,0.08,0.01
2.76,1.145,0.01
2.78,0.7,0.01
2.8,0.1,0.01
2.82,0.28,0.01
2.84,-0.005,0.01
2.86,0.03,0.01
2.88,-0.035,0.01
2.9,0.055,0.01
2.92,0.03,0.01
2.94,0.015,0.01
2.96,0,0.01
2.98,0.02,0.01
3,0.01,0.01
3.02,0.005,0.01
3.04,0.01,0.01
3.06,0.005,0.01
3.08,0.005,0.01
3.1,-0.025,0.01
3.12,-0.045,0.01
3.14,-0.015,0.02
3.16,0,0.025
3.18,0.005,0.03
3.2,0.01,0.03
3.22,0.01,0.04
3.24,0.005,0.045
3.26,0.005,0.05
3.28,0.005,0.055
3.3,0.005,0.06
3.32,0.01,0.065
3.34,0.01,0.07
3.36,0.01,0.075
3.38,0.015,0.08
3.4,0.01,0.085
3.42,0.01,0.09
3.44,0.01,0.095
3.46,0.02,0.1
3.48,0.01,0.105
3.5,0.015,0.11
3.52,0.01,0.115
3.54,0.01,0.12
3.56,0.01,0.125
3.58,0.015,0.13
3.6,0.01,0.135
3.62,0.015,0.14
3.64,0.015,0.145
3.66,0.01,0.15
3.68,0.01,0.155
3.7,0.015,0.16
3.72,0.01,0.165
3.74,0.015,0.17
3.76,0.02,0.175
3.78,0.01,0.18
3.8,0.015,0.185
3.82,0.02,0.19
3.84,0.015,0.195
3.86,0.015,0.2
3.88,0.02,0.205
3.9,0.015,0.21
3.92,0.02,0.215
3.94,0.02,0.22
3.96,0.02,0.225
3.98,0.015,0.23
4,0.025,0.235
4.02,0.02,0.24
4.04,0.02,0.245
4.06,0.03,0.25
4.08,0.02,0.255
4.1,0.03,0.26
4.12,0.025,0.265
4.14,0.03,0.27
4.16,0.02,0.27
4.18,0.035,0.28
4.2,0.035,0.285
4.22,0.04,0.29
4.24,0.035,0.295
4.26,0.04,0.3
4.28,0.035,0.305
4.3,0.04,0.31
4.32,0.045,0.315
4.34,0.045,0.32
4.36,0.05,0.325
4.38,0.045,0.33
4.4,0.055,0.33
4.42,0.05,0.335
4.44,0.06,0.34
4.46,0.06,0.345
4.48,0.075,0.355
4.5,0.065,0.355
4.52,0.075,0.365
4.54,0.075,0.365
4.56,0.085,0.375
4.58,0.095,0.375
4.6,0.09,0.385
4.62,0.09,0.39
4.64,0.095,0.395
4.66,0.105,0.4
4.68,0.1,0.4
4.7,0.105,0.41
4.72,0.09,0.41
4.74,0.095,0.42
4.76,0.08,0.425
4.78,0.085,0.425
4.8,0.07,0.435
4.82,0.075,0.435
4.84,0.06,0.44
4.86,0.05,0.45
4.88,0.045,0.455
4.9,0.04,0.46
4.92,0.045,0.46
4.94,0.04,0.47
4.96,0.04,0.47
4.98,0.03,0.475
5,0.03,0.485
5.02,0.02,0.485
5.04,0.03,0.49
5.06,0.025,0.495
5.08,0.03,0.5
5.1,0.025,0.505
5.12,0.025,0.51
5.14,0.02,0.52
5.16,0.025,0.52
5.18,0.025,0.525
5.2,0.025,0.53
5.22,0.02,0.535
5.24,0.02,0.54
5.26,0.025,0.545
5.28,0.02,0.55
5.3,0.025,0.555
5.32,0.02,0.565
5.34,0.025,0.565
5.36,0.02,0.57
5.38,0.025,0.575
5.4,0.02,0.58
5.42,0.02,0.585
5.44,0.025,0.59
5.46,0.025,0.595
5.48,0.025,0.6
5.5,0.025,0.605
5.52,0.03,0.61
5.54,0.03,0.615
5.56,0.035,0.62
5.58,0.03,0.625
5.6,0.035,0.63
5.62,0.03,0.635
5.64,0.04,0.64
5.66,0.04,0.645
5.68,0.05,0.65
5.7,0.045,0.655
5.72,0.055,0.66
5.74,0.055,0.665
5.76,0.06,0.67
5.78,0.065,0.675
5.8,0.07,0.68
5.82,0.08,0.685
5.84,0.08,0.69
5.86,0.09,0.695
5.88,0.09,0.7
5.9,0.11,0.705
5.92,0.11,0.71
5.94,0.13,0.715
5.96,0.13,0.72
5.98,0.15,0.725
6,0.15,0.73
6.02,0.165,0.735
6.04,0.185,0.74
6.06,0.2,0.745
6.08,0.215,0.75
6.1,0.225,0.755
6.12,0.25,0.76
6.14,0.255,0.765
6.16,0.29,0.77
6.18,0.295,0.775
6.2,0.325,0.785
6.22,0.335,0.785
6.24,0.365,0.79
6.26,0.38,0.795
6.28,0.41,0.8
6.3,0.425,0.805
6.32,0.455,0.81
6.34,0.48,0.815
6.36,0.495,0.82
6.38,0.525,0.825
6.4,0.545,0.83
6.42,0.58,0.835
6.44,0.59,0.84
6.46,0.63,0.845
6.48,0.635,0.85
6.5,0.675,0.855
6.52,0.685,0.86
6.54,0.715,0.865
6.56,0.72,0.87
6.58,0.74,0.875
6.6,0.735,0.88
6.62,0.74,0.885
6.64,0.735,0.89
6.66,0.72,0.895
6.68,0.695,0.9
6.7,0.665,0.905
6.72,0.635,0.91
6.74,0.585,0.915
6.76,0.555,0.92
6.78,0.505,0.925
6.8,0.475,0.93
6.82,0.425,0.935
6.84,0.395,0.94
6.86,0.355,0.945
6.88,0.33,0.95
6.9,0.3,0.955
6.92,0.265,0.96
6.94,0.245,0.965
6.96,0.21,0.97
6.98,0.19,0.975
7,0.165,0.98
7.02,0.15,0.985
7.04,0.125,0.99
7.06,0.115,0.995
7.08,0.095,1
7.1,0.09,1.005
7.12,0.08,1.01
7.14,0.08,1.015
7.16,0.065,1.02
7.18,0.065,1.025
7.2,0.06,1.03
7.22,0.055,1.035
7.24,0.055,1.04
7.26,0.05,1.045
7.28,0.05,1.05
7.3,0.045,1.055
7.32,0.05,1.06
7.34,0.045,1.065
7.36,0.05,1.07
7.38,0.05,1.075
7.4,0.055,1.08
7.42,0.05,1.085
7.44,0.06,1.09
7.46,0.06,1.095
7.48,0.065,1.1
7.5,0.07,1.105
7.52,0.075,1.11
7.54,0.075,1.115
7.56,0.085,1.12
7.58,0.095,1.125
7.6,0.1,1.125
7.62,0.115,1.135
7.64,0.12,1.14
7.66,0.14,1.145
7.68,0.14,1.15
7.7,0.16,1.15
7.72,0.17,1.16
7.74,0.195,1.165
7.76,0.215,1.17
7.78,0.23,1.175
7.8,0.25,1.175
7.82,0.265,1.185
7.84,0.295,1.19
7.86,0.31,1.195
7.88,0.345,1.2
7.9,0.365,1.205
7.92,0.4,1.21
7.94,0.41,1.21
7.96,0.45,1.22
7.98,0.47,1.225
8,0.51,1.225
8.02,0.54,1.235
8.04,0.575,1.24
8.06,0.605,1.245
8.08,0.635,1.25
8.1,0.67,1.25
8.12,0.71,1.26
8.14,0.755,1.265
8.16,0.785,1.27
8.18,0.83,1.275
8.2,0.86,1.28
8.22,0.905,1.285
8.24,0.94,1.29
8.26,0.995,1.295
8.28,1.035,1.3
8.3,1.08,1.305
8.32,1.125,1.305
8.34,1.16,1.315
8.36,1.21,1.32
8.38,1.255,1.325
8.4,1.3,1.33
8.42,1.335,1.335
8.44,1.38,1.34
8.46,1.41,1.345
8.48,1.45,1.35
8.5,1.48,1.355
8.52,1.51,1.36
8.54,1.52,1.365
8.56,1.535,1.37
8.58,1.525,1.375
8.6,1.52,1.38
8.62,1.5,1.385
8.64,1.475,1.39
8.66,1.44,1.395
8.68,1.39,1.4
8.7,1.34,1.405
8.72,1.275,1.41
8.74,1.225,1.415
8.76,1.165,1.42
8.78,1.115,1.425
8.8,1.055,1.43
8.82,1,1.435
8.84,0.94,1.44
8.86,0.89,1.445
8.88,0.835,1.445
8.9,0.78,1.455
8.92,0.72,1.46
8.94,0.66,1.46
8.96,0.6,1.465
8.98,0.54,1.475
9,0.495,1.48
9.02,0.445,1.485
9.04,0.405,1.49
9.06,0.36,1.495
9.08,0.325,1.5
9.1,0.29,1.505
9.12,0.265,1.505
9.14,0.24,1.515
9.16,0.22,1.515
9.18,0.2,1.525
9.2,0.18,1.525
9.22,0.165,1.535
9.24,0.155,1.54
9.26,0.15,1.54
9.28,0.14,1.55
9.3,0.14,1.555
9.32,0.135,1.56
9.34,0.13,1.565
9.36,0.13,1.57
9.38,0.135,1.575
9.4,0.14,1.58
9.42,0.145,1.585
9.44,0.145,1.59
9.46,0.15,1.595
9.48,0.155,1.6
9.5,0.165,1.605
9.52,0.18,1.61
9.54,0.185,1.61
9.56,0.205,1.62
9.58,0.215,1.62
9.6,0.235,1.625
9.62,0.255,1.635
9.64,0.28,1.635
9.66,0.3,1.645
9.68,0.32,1.645
9.7,0.345,1.65
9.72,0.365,1.66
9.74,0.395,1.66
9.76,0.42,1.67
9.78,0.455,1.67
9.8,0.48,1.68
9.82,0.515,1.685
9.84,0.545,1.685
9.86,0.585,1.695
9.88,0.62,1.695
9.9,0.665,1.705
9.92,0.7,1.705
9.94,0.74,1.715
9.96,0.775,1.72
9.98,0.82,1.725
10,0.87,1.73
10.02,0.92,1.735
10.04,0.965,1.74
10.06,1.01,1.745
10.08,1.06,1.75
10.1,1.105,1.755
10.12,1.165,1.76
10.14,1.22,1.765
10.16,1.275,1.765
10.18,1.325,1.77
10.2,1.38,1.775
10.22,1.435,1.78
10.24,1.49,1.785
10.26,1.56,1.79
10.28,1.615,1.795
10.3,1.675,1.8
10.32,1.735,1.805
10.34,1.79,1.81
10.36,1.85,1.815
10.38,1.91,1.825
10.4,1.965,1.83
10.42,2.015,1.83
10.44,2.065,1.84
10.46,2.105,1.84
10.48,2.14,1.85
10.5,2.17,1.85
10.52,2.195,1.86
10.54,2.21,1.86
10.56,2.22,1.865
10.58,2.215,1.875
10.6,2.205,1.875
10.62,2.185,1.885
10.64,2.165,1.885
10.66,2.13,1.89
10.68,2.095,1.895
10.7,2.06,1.905
10.72,2.02,1.905
10.74,1.97,1.915
10.76,1.92,1.915
10.78,1.865,1.925
10.8,1.805,1.925
10.82,1.745,1.93
10.84,1.68,1.935
10.86,1.61,1.945
10.88,1.535,1.945
10.9,1.46,1.955
10.92,1.375,1.955
10.94,1.3,1.96
10.96,1.225,1.965
10.98,1.155,1.97
11,1.09,1.98
11.02,1.025,1.98
11.04,0.96,1.99
11.06,0.91,1.99
11.08,0.865,2
11.1,0.82,2.005
11.12,0.765,2.005
11.14,0.715,2.015
11.16,0.68,2.02
11.18,0.635,2.025
11.2,0.6,2.03
11.22,0.57,2.03
11.24,0.545,2.04
11.26,0.515,2.045
11.28,0.5,2.05
11.3,0.48,2.055
11.32,0.47,2.055
11.34,0.455,2.065
11.36,0.445,2.07
11.38,0.44,2.075
11.4,0.43,2.075
11.42,0.425,2.085
11.44,0.425,2.085
11.46,0.425,2.09
11.48,0.425,2.1
11.5,0.435,2.1
11.52,0.44,2.105
11.54,0.45,2.11
11.56,0.465,2.115
11.58,0.485,2.125
11.6,0.495,2.125
11.62,0.51,2.13
11.64,0.525,2.135
11.66,0.545,2.145
11.68,0.57,2.145
11.7,0.595,2.15
11.72,0.62,2.155
11.74,0.645,2.16
11.76,0.67,2.17
11.78,0.7,2.17
11.8,0.74,2.18
11.82,0.78,2.185
11.84,0.815,2.185
11.86,0.855,2.195
11.88,0.895,2.195
11.9,0.935,2.205
11.92,0.98,2.205
11.94,1.03,2.215
11.96,1.075,2.215
11.98,1.125,2.225
12,1.175,2.225
12.02,1.225,2.23
12.04,1.285,2.24
12.06,1.34,2.245
12.08,1.4,2.245
12.1,1.46,2.25
12.12,1.52,2.255
12.14,1.575,2.26
12.16,1.635,2.265
12.18,1.695,2.27
12.2,1.765,2.275
12.22,1.82,2.285
12.24,1.895,2.285
12.26,1.95,2.295
12.28,2.02,2.295
12.3,2.085,2.3
12.32,2.155,2.305
12.34,2.215,2.31
12.36,2.28,2.315
12.38,2.345,2.325
12.4,2.395,2.325
12.42,2.445,2.335
12.44,2.495,2.335
12.46,2.545,2.345
12.48,2.58,2.35
12.5,2.615,2.355
12.52,2.64,2.355
12.54,2.67,2.36
12.56,2.68,2.37
12.58,2.7,2.375
12.6,2.7,2.38
12.62,2.705,2.38
12.64,2.7,2.39
12.66,2.7,2.39
12.68,2.69,2.4
12.7,2.67,2.4
12.72,2.65,2.405
12.74,2.615,2.41
12.76,2.575,2.415
12.78,2.535,2.42
12.8,2.495,2.425
12.82,2.44,2.43
12.84,2.39,2.435
12.86,2.325,2.44
12.88,2.25,2.445
12.9,2.185,2.45
12.92,2.12,2.455
12.94,2.07,2.465
12.96,2,2.465
12.98,1.95,2.47
13,1.87,2.475
13.02,1.815,2.485
13.04,1.755,2.485
13.06,1.71,2.49
13.08,1.655,2.495
13.1,1.6,2.5
13.12,1.53,2.505
13.14,1.47,2.515
13.16,1.425,2.515
13.18,1.38,2.52
13.2,1.35,2.525
13.22,1.305,2.53
13.24,1.27,2.535
13.26,1.22,2.54
13.28,1.195,2.545
13.3,1.17,2.55
13.32,1.155,2.555
13.34,1.13,2.565
13.36,1.105,2.565
13.38,1.08,2.57
13.4,1.055,2.575
13.42,1.055,2.58
13.44,1.035,2.585
13.46,1.04,2.59
13.48,1.025,2.595
13.5,1.02,2.6
13.52,1,2.605
13.54,1.01,2.61
13.56,1.005,2.615
13.58,1.015,2.62
13.6,1.015,2.625
13.62,1.015,2.63
13.64,1.01,2.635
13.66,1.015,2.64
13.68,1.04,2.645
13.7,1.05,2.65
13.72,1.08,2.655
13.74,1.095,2.66
13.76,1.115,2.665
13.78,1.13,2.67
13.8,1.165,2.675
13.82,1.195,2.68
13.84,1.23,2.685
13.86,1.265,2.69
13.88,1.29,2.695
13.9,1.325,2.7
13.92,1.36,2.705
13.94,1.415,2.71
13.96,1.455,2.715
13.98,1.515,2.72
14,1.55,2.725
14.02,1.605,2.73
14.04,1.65,2.735
14.06,1.71,2.74
14.08,1.77,2.745
14.1,1.83,2.75
14.12,1.895,2.755
14.14,1.935,2.76
14.16,2.005,2.765
14.18,2.065,2.77
14.2,2.14,2.775
14.22,2.205,2.78
14.24,2.28,2.785
14.26,2.33,2.79
14.28,2.4,2.795
14.3,2.46,2.8
14.32,2.54,2.805
14.34,2.61,2.81
14.36,2.675,2.815
14.38,2.72,2.82
14.4,2.77,2.825
14.42,2.835,2.83
14.44,2.89,2.835
14.46,2.95,2.84
14.48,2.995,2.845
14.5,3.045,2.85
14.52,3.075,2.855
14.54,3.12,2.86
14.56,3.15,2.865
14.58,3.185,2.87
14.6,3.2,2.875
14.62,3.23,2.88
14.64,3.23,2.885
14.66,3.24,2.89
14.68,3.26,2.895
14.7,3.275,2.9
14.72,3.265,2.905
14.74,3.25,2.91
14.76,3.23,2.915
14.78,3.2,2.92
14.8,3.195,2.925
14.82,3.165,2.93
14.84,3.145,2.935
14.86,3.095,2.94
14.88,3.06,2.945
14.9,3.015,2.95
14.92,2.985,2.955
14.94,2.95,2.96
14.96,2.905,2.965
14.98,2.875,2.97
15,2.815,2.975
15.02,2.765,2.98
15.04,2.72,2.985
15.06,2.685,2.99
15.08,2.625,2.995
15.1,2.59,3
15.12,2.525,3.005
15.14,2.47,3.01
15.16,2.43,3.015
15.18,2.4,3.02
15.2,2.36,3.025
15.22,2.32,3.03
15.24,2.285,3.035
15.26,2.24,3.04
15.28,2.2,3.045
15.3,2.17,3.05
15.32,2.14,3.055
15.34,2.105,3.06
15.36,2.08,3.065
15.38,2.035,3.07
15.4,2.005,3.075
15.42,1.995,3.08
15.44,1.97,3.085
15.46,1.95,3.09
15.48,1.94,3.095
15.5,1.91,3.1
15.52,1.885,3.105
15.54,1.88,3.11
15.56,1.865,3.115
15.58,1.85,3.12
15.6,1.835,3.125
15.62,1.83,3.13
15.64,1.805,3.135
15.66,1.81,3.14
15.68,1.815,3.145
15.7,1.82,3.15
15.72,1.825,3.155
15.74,1.825,3.16
15.76,1.825,3.165
15.78,1.84,3.17
15.8,1.86,3.175
15.82,1.87,3.18
15.84,1.89,3.185
15.86,1.905,3.19
15.88,1.91,3.195
15.9,1.95,3.2
15.92,1.975,3.205
15.94,1.995,3.205
15.96,1.99,3.21
15.98,1.99,3.205
16,1.975,3.205
16.02,1.98,3.205
16.04,1.985,3.205
16.06,1.985,3.21
16.08,1.985,3.205
16.1,1.99,3.205
16.12,1.98,3.205
16.14,1.975,3.205
16.16,1.985,3.21
16.18,1.985,3.205
16.2,1.985,3.205
16.22,2.045,3.205
16.24,1.985,3.205
16.26,1.975,3.205
16.28,1.985,3.205
16.3,1.985,3.205
16.32,1.985,3.205
16.34,1.985,3.205
16.36,1.99,3.205
16.38,1.975,3.205
16.4,1.985,3.205
16.42,1.985,3.205
16.44,1.985,3.21
16.46,1.99,3.205
16.48,1.99,3.205
16.5,1.98,3.205
16.52,1.98,3.205
16.54,1.99,3.205
16.56,1.985,3.205
16.58,1.99,3.205
16.6,1.99,3.205
16.62,1.98,3.205
16.64,1.98,3.205
16.66,1.99,3.205
16.68,1.99,3.205
16.7,1.99,3.205
16.72,1.99,3.21
16.74,1.985,3.205
16.76,1.985,3.21
16.78,1.99,3.205
16.8,1.99,3.21
16.82,1.985,3.205
16.84,1.995,3.205
16.86,1.99,3.205
16.88,1.98,3.205
16.9,1.99,3.205
16.92,1.995,3.205
16.94,1.99,3.205
16.96,1.985,3.205
16.98,1.99,3.205
17,1.975,3.205
17.02,1.985,3.205
17.04,1.985,3.205
17.06,1.98,3.205
17.08,1.985,3.21
17.1,1.985,3.205
17.12,1.975,3.205
17.14,1.975,3.21
17.16,1.985,3.205
17.18,1.975,3.21
17.2,1.98,3.205
17.22,1.975,3.205
17.24,1.975,3.205
17.26,1.97,3.205
17.28,1.98,3.205
17.3,1.975,3.205
17.32,1.975,3.205
17.34,1.975,3.205
17.36,1.975,3.205
17.38,1.97,3.205
17.4,1.98,3.205
17.42,1.98,3.21
17.44,1.975,3.205
17.46,1.985,3.21
17.48,1.975,3.205
17.5,1.975,3.205
17.52,1.98,3.205
17.54,1.985,3.205
17.56,1.98,3.205
17.58,1.99,3.205
17.6,1.985,3.205
17.62,1.98,3.205
17.64,1.99,3.205
17.66,1.99,3.205
17.68,1.99,3.205
17.7,1.99,3.205
17.72,1.99,3.205
17.74,1.985,3.21
17.76,1.99,3.205
17.78,1.995,3.205
17.8,1.995,3.205
17.82,1.99,3.205
17.84,1.995,3.205
17.86,1.99,3.205
17.88,1.99,3.205
17.9,2,3.205
17.92,2,3.205
17.94,1.995,3.205
17.96,1.995,3.205
17.98,1.99,3.205
18,1.99,3.205
18.02,1.995,3.21
18.04,1.995,3.205
18.06,1.995,3.205
18.08,1.995,3.205
18.1,1.99,3.205
18.12,1.985,3.205
18.14,1.99,3.205
18.16,1.995,3.205
18.18,1.99,3.205
18.2,1.99,3.205
18.22,1.99,3.205
18.24,1.99,3.205
18.26,1.99,3.205
18.28,1.995,3.205
18.3,1.985,3.205
18.32,1.995,3.205
18.34,1.985,3.205
18.36,1.985,3.205
18.38,1.98,3.205
18.4,1.99,3.21
18.42,1.99,3.205
18.44,1.985,3.205
18.46,1.985,3.205
18.48,1.98,3.205
18.5,1.99,3.205
18.52,1.985,3.205
18.54,1.99,3.205
18.56,1.985,3.205
18.58,1.99,3.21
18.6,1.985,3.205
18.62,1.99,3.205
18.64,1.99,3.205
18.66,1.99,3.21
18.68,1.985,3.205
18.7,1.99,3.205
18.72,1.985,3.205
18.74,1.985,3.205
18.76,1.99,3.205
18.78,1.985,3.205
18.8,1.985,3.21
18.82,1.985,3.205
18.84,1.985,3.21
18.86,1.98,3.205
18.88,1.99,3.205
18.9,0.29,0.94
18.92,-0.04,0.01
18.94,-0.035,0.01
18.96,-0.035,0.01
18.98,-0.03,0.01
19,-0.025,0.01
19.02,-0.025,0.01
19.04,-0.025,0.01
19.06,-0.02,0.01
19.08,-0.02,0.01
19.1,-0.02,0.01
19.12,-0.02,0.01
19.14,-0.015,0.01
19.16,-0.015,0.01
19.18,-0.015,0.01
19.2,-0.015,0.01
19.22,-0.01,0.01
19.24,-0.015,0.01
19.26,-0.01,0.01
19.28,-0.015,0.015
19.3,-0.015,0.01
19.32,-0.01,0.01
19.34,-0.01,0.01
19.36,-0.01,0.01
19.38,-0.01,0.01
19.4,-0.01,0.01
19.42,-0.01,0.01
19.44,-0.01,0.01
19.46,-0.005,0.01
19.48,-0.01,0.01
19.5,-0.01,0.01
19.52,-0.01,0.01
19.54,-0.01,0.01
19.56,-0.005,0.01
19.58,-0.005,0.01
19.6,-0.005,0.01
19.62,-0.01,0.01
19.64,-0.005,0.01
19.66,-0.01,0.01
19.68,-0.005,0.01
19.7,-0.005,0.01
19.72,-0.005,0.01
19.74,-0.005,0.01
19.76,-0.005,0.01
19.78,-0.01,0.01
19.8,-0.005,0.01
19.82,-0.005,0.01
19.84,-0.005,0.01
19.86,-0.005,0.01
19.88,-0.005,0.01
19.9,-0.005,0.01
19.92,-0.005,0.01
19.94,-0.005,0.01
19.96,-0.005,0.01
19.98,-0.005,0.01
20,-0.005,0.01
