Time t / s,Voltage U_A1 / V,Voltage U_B1 / V
2.16,0.025,0.275
2.18,0.025,0.28
2.2,0.025,0.285
2.22,0.025,0.29
2.24,0.03,0.29
2.26,0.03,0.3
2.28,0.035,0.305
2.3,0.035,0.31
2.32,0.035,0.315
2.34,0.04,0.315
2.36,0.04,0.325
2.38,0.045,0.325
2.4,0.045,0.33
2.42,0.05,0.335
2.44,0.05,0.345
2.46,0.06,0.345
2.48,0.06,0.35
2.5,0.06,0.355
2.52,0.065,0.36
2.54,0.07,0.365
2.56,0.075,0.37
2.58,0.075,0.375
2.6,0.08,0.385
2.62,0.085,0.385
2.64,0.085,0.39
2.66,0.09,0.395
2.68,0.09,0.405
2.7,0.09,0.405
2.72,0.085,0.41
2.74,0.085,0.415
2.76,0.08,0.425
2.78,0.07,0.43
2.8,0.065,0.43
2.82,0.06,0.44
2.84,0.055,0.44
2.86,0.05,0.45
2.88,0.045,0.45
2.9,0.04,0.46
2.92,0.04,0.46
2.94,0.035,0.465
2.96,0.03,0.47
2.98,0.03,0.475
3,0.03,0.485
3.02,0.025,0.49
3.04,0.025,0.49
3.06,0.02,0.495
3.08,0.02,0.5
3.1,0.025,0.505
3.12,0.02,0.51
3.14,0.02,0.515
3.16,0.02,0.52
3.18,0.02,0.525
3.2,0.02,0.53
3.22,0.015,0.535
3.24,0.02,0.54
3.26,0.015,0.545
3.28,0.015,0.55
3.3,0.015,0.555
3.32,0.015,0.56
3.34,0.02,0.565
3.36,0.015,0.57
3.38,0.015,0.575
3.4,0.015,0.58
3.42,0.02,0.585
3.44,0.02,0.59
3.46,0.02,0.595
3.48,0.02,0.6
3.5,0.02,0.605
3.52,0.025,0.61
3.54,0.025,0.615
3.56,0.025,0.62
3.58,0.025,0.625
3.6,0.03,0.63
3.62,0.03,0.635
3.64,0.03,0.64
3.66,0.035,0.645
3.68,0.035,0.65
3.7,0.04,0.655
3.72,0.045,0.66
3.74,0.045,0.665
3.76,0.05,0.67
3.78,0.055,0.68
3.8,0.06,0.68
3.82,0.065,0.685
3.84,0.075,0.69
3.86,0.08,0.695
3.88,0.085,0.7
3.9,0.095,0.705
3.92,0.1,0.71
3.94,0.11,0.715
3.96,0.115,0.72
3.98,0.13,0.725
4,0.14,0.73
4.02,0.155,0.735
4.04,0.165,0.74
4.06,0.18,0.745
4.08,0.255,0.75
4.1,0.19,0.755
4.12,0.225,0.765
4.14,0.245,0.765
4.16,0.265,0.77
4.18,0.285,0.775
4.2,0.305,0.78
4.22,0.32,0.79
4.24,0.34,0.79
4.26,0.36,0.795
4.28,0.385,0.8
4.3,0.41,0.805
4.32,0.43,0.81
4.34,0.455,0.815
4.36,0.475,0.82
4.38,0.5,0.825
4.4,0.525,0.83
4.42,0.55,0.83
4.44,0.575,0.84
4.46,0.6,0.845
4.48,0.625,0.85
4.5,0.645,0.855
4.52,0.665,0.86
4.54,0.685,0.865
4.56,0.695,0.87
4.58,0.71,0.875
4.6,0.71,0.88
4.62,0.71,0.885
4.64,0.705,0.89
4.66,0.685,0.895
4.68,0.665,0.9
4.7,0.635,0.905
4.72,0.605,0.91
4.74,0.56,0.915
4.76,0.525,0.92
4.78,0.48,0.925
4.8,0.44,0.93
4.82,0.4,0.935
4.84,0.365,0.94
4.86,0.335,0.945
4.88,0.305,0.95
4.9,0.27,0.955
4.92,0.245,0.96
4.94,0.215,0.965
4.96,0.19,0.97
4.98,0.165,0.975
5,0.145,0.98
5.02,0.125,0.985
5.04,0.11,0.99
5.06,0.095,0.995
5.08,0.085,1
5.1,0.075,1.005
5.12,0.07,1.01
5.14,0.065,1.015
5.16,0.06,1.02
5.18,0.055,1.025
5.2,0.045,1.03
5.22,0.045,1.035
5.24,0.045,1.04
5.26,0.04,1.045
5.28,0.04,1.05
5.3,0.04,1.055
5.32,0.04,1.06
5.34,0.04,1.065
5.36,0.04,1.07
5.38,0.04,1.075
5.4,0.045,1.08
5.42,0.045,1.085
5.44,0.05,1.09
5.46,0.055,1.095
5.48,0.055,1.1
5.5,0.06,1.105
5.52,0.065,1.11
5.54,0.07,1.115
5.56,0.07,1.12
5.58,0.08,1.125
5.6,0.085,1.13
5.62,0.095,1.135
5.64,0.11,1.14
5.66,0.14,1.145
5.68,0.13,1.15
5.7,0.145,1.155
5.72,0.165,1.16
5.74,0.175,1.165
5.76,0.195,1.17
5.78,0.21,1.175
5.8,0.22,1.18
5.82,0.255,1.185
5.84,0.275,1.19
5.86,0.3,1.195
5.88,0.325,1.2
5.9,0.35,1.205
5.92,0.375,1.21
5.94,0.405,1.215
5.96,0.43,1.22
5.98,0.46,1.225
6,0.495,1.23
6.02,0.52,1.235
6.04,0.555,1.24
6.06,0.59,1.245
6.08,0.625,1.25
6.1,0.655,1.255
6.12,0.695,1.26
6.14,0.735,1.265
6.16,0.77,1.27
6.18,0.81,1.275
6.2,0.85,1.28
6.22,0.89,1.285
6.24,0.93,1.29
6.26,0.97,1.295
6.28,1.015,1.3
6.3,1.06,1.305
6.32,1.1,1.31
6.34,1.145,1.315
6.36,1.19,1.32
6.38,1.235,1.325
6.4,1.275,1.33
6.42,1.315,1.335
6.44,1.355,1.34
6.46,1.395,1.345
6.48,1.425,1.35
6.5,1.45,1.355
6.52,1.47,1.36
6.54,1.485,1.365
6.56,1.49,1.37
6.58,1.49,1.375
6.6,1.475,1.38
6.62,1.455,1.385
6.64,1.425,1.39
6.66,1.385,1.395
6.68,1.34,1.4
6.7,1.285,1.405
6.72,1.235,1.41
6.74,1.175,1.415
6.76,1.12,1.42
6.78,1.065,1.425
6.8,1.01,1.43
6.82,0.465,1.435
6.84,0.935,1.44
6.86,0.85,1.445
6.88,0.795,1.45
6.9,0.695,1.455
6.92,0.67,1.46
6.94,0.61,1.465
6.96,0.56,1.47
6.98,0.505,1.475
7,0.45,1.48
7.02,0.405,1.485
7.04,0.365,1.49
7.06,0.33,1.495
7.08,0.29,1.5
7.1,0.265,1.505
7.12,0.24,1.51
7.14,0.215,1.515
7.16,0.195,1.52
7.18,0.18,1.525
7.2,0.16,1.53
7.22,0.15,1.535
7.24,0.14,1.54
7.26,0.13,1.545
7.28,0.125,1.55
7.3,0.12,1.555
7.32,0.125,1.56
7.34,0.12,1.565
7.36,0.12,1.57
7.38,0.125,1.575
7.4,0.125,1.58
7.42,0.13,1.585
7.44,0.135,1.59
7.46,0.14,1.595
7.48,0.145,1.6
7.5,0.155,1.605
7.52,0.17,1.61
7.54,0.18,1.615
7.56,0.195,1.62
7.58,0.21,1.625
7.6,0.235,1.63
7.62,0.25,1.635
7.64,0.265,1.64
7.66,0.29,1.645
7.68,0.315,1.65
7.7,0.335,1.655
7.72,0.36,1.66
7.74,0.385,1.665
7.76,0.415,1.67
7.78,0.445,1.675
7.8,0.475,1.68
7.82,0.51,1.685
7.84,0.54,1.69
7.86,0.58,1.695
7.88,0.615,1.7
7.9,0.65,1.705
7.92,0.675,1.71
7.94,0.735,1.715
7.96,0.775,1.72
7.98,0.815,1.725
8,0.86,1.73
8.02,0.91,1.735
8.04,0.955,1.74
8.06,1.005,1.745
8.08,1.055,1.75
8.1,1.105,1.755
8.12,1.155,1.76
8.14,1.215,1.765
8.16,1.265,1.77
8.18,1.32,1.775
8.2,1.375,1.78
8.22,1.44,1.785
8.24,1.49,1.79
8.26,1.55,1.795
8.28,1.605,1.8
8.3,1.665,1.805
8.32,1.72,1.81
8.34,1.785,1.815
8.36,1.84,1.82
8.38,1.895,1.825
8.4,1.945,1.83
8.42,2,1.835
8.44,2.04,1.84
8.46,2.085,1.845
8.48,2.115,1.85
8.5,2.14,1.855
8.52,2.16,1.86
8.54,2.17,1.865
8.56,2.17,1.87
8.58,2.165,1.875
8.6,2.155,1.88
8.62,2.13,1.885
8.64,2.105,1.89
8.66,2.07,1.895
8.68,2.035,1.9
8.7,1.99,1.905
8.72,1.95,1.91
8.74,1.9,1.915
8.76,1.85,1.92
8.78,1.795,1.925
8.8,1.73,1.93
8.82,1.665,1.935
8.84,1.6,1.94
8.86,1.525,1.945
8.88,1.45,1.95
8.9,1.375,1.955
8.92,1.3,1.96
8.94,1.21,1.965
8.96,1.15,1.97
8.98,1.085,1.975
9,1.02,1.98
9.02,0.96,1.985
9.04,0.905,1.99
9.06,0.855,1.995
9.08,0.805,2
9.1,0.76,2.005
9.12,0.72,2.01
9.14,0.685,2.015
9.16,0.635,2.02
9.18,0.6,2.025
9.2,0.565,2.03
9.22,0.535,2.035
9.24,0.515,2.04
9.26,0.49,2.045
9.28,0.48,2.05
9.3,0.46,2.055
9.32,0.445,2.06
9.34,0.44,2.065
9.36,0.42,2.07
9.38,0.42,2.075
9.4,0.415,2.08
9.42,0.41,2.085
9.44,0.41,2.09
9.46,0.41,2.095
9.48,0.415,2.1
9.5,0.425,2.105
9.52,0.44,2.11
9.54,0.445,2.115
9.56,0.46,2.12
9.58,0.48,2.125
9.6,0.485,2.13
9.62,0.51,2.135
9.64,0.525,2.14
9.66,0.545,2.145
9.68,0.57,2.15
9.7,0.59,2.155
9.72,0.62,2.16
9.74,0.65,2.165
9.76,0.68,2.17
9.78,0.71,2.175
9.8,0.75,2.18
9.82,0.785,2.185
9.84,0.825,2.19
9.86,0.865,2.195
9.88,0.91,2.2
9.9,0.95,2.205
9.92,0.995,2.21
9.94,1.04,2.215
9.96,1.15,2.22
9.98,1.135,2.225
10,1.185,2.23
10.02,1.24,2.235
10.04,1.295,2.24
10.06,1.35,2.245
10.08,1.415,2.25
10.1,1.47,2.255
10.12,1.53,2.26
10.14,1.59,2.265
10.16,1.65,2.27
10.18,1.715,2.275
10.2,1.78,2.28
10.22,1.845,2.285
10.24,1.915,2.285
10.26,1.975,2.295
10.28,2.045,2.3
10.3,2.11,2.305
10.32,2.175,2.31
10.34,2.26,2.315
10.36,2.3,2.32
10.38,2.365,2.325
10.4,2.415,2.33
10.42,2.47,2.335
10.44,2.515,2.34
10.46,2.56,2.345
10.48,2.595,2.35
10.5,2.625,2.355
10.52,2.65,2.36
10.54,2.67,2.365
10.56,2.685,2.37
10.58,2.7,2.375
10.6,2.7,2.38
10.62,2.7,2.385
10.64,2.695,2.39
10.66,2.685,2.395
10.68,2.665,2.4
10.7,2.64,2.405
10.72,2.615,2.41
10.74,2.58,2.415
10.76,2.54,2.42
10.78,2.495,2.425
10.8,2.445,2.43
10.82,2.39,2.435
10.84,2.33,2.44
10.86,2.265,2.445
10.88,2.2,2.45
10.9,2.135,2.455
10.92,2.07,2.46
10.94,2.01,2.465
10.96,1.945,2.47
10.98,1.885,2.475
11,1.825,2.48
11.02,1.765,2.485
11.04,1.71,2.49
11.06,1.65,2.495
11.08,1.595,2.5
11.1,1.54,2.505
11.12,1.48,2.51
11.14,1.43,2.515
11.16,1.38,2.52
11.18,1.33,2.525
11.2,1.285,2.53
11.22,1.25,2.535
11.24,1.215,2.54
11.26,1.185,2.545
11.28,1.155,2.55
11.3,1.135,2.555
11.32,1.105,2.56
11.34,1.08,2.565
11.36,1.06,2.57
11.38,1.04,2.57
11.4,1.025,2.58
11.42,1.005,2.585
11.44,0.995,2.585
11.46,0.985,2.595
11.48,0.985,2.595
11.5,0.975,2.605
11.52,0.975,2.61
11.54,0.975,2.615
11.56,0.975,2.62
11.58,0.975,2.625
11.6,0.98,2.63
11.62,0.985,2.635
11.64,0.99,2.64
11.66,1.005,2.645
11.68,1.015,2.65
11.7,1.03,2.655
11.72,1.055,2.66
11.74,1.075,2.665
11.76,1.1,2.67
11.78,1.125,2.675
11.8,1.155,2.68
11.82,1.185,2.685
11.84,1.215,2.69
11.86,1.25,2.695
11.88,1.285,2.7
11.9,1.325,2.705
11.92,1.365,2.71
11.94,1.41,2.715
11.96,1.455,2.72
11.98,1.505,2.725
12,1.54,2.73
12.02,1.505,2.735
12.04,0.87,2.74
12.06,2.435,2.745
12.08,1.77,2.75
12.1,1.83,2.755
12.12,1.88,2.76
12.14,1.95,2.76
12.16,2.015,2.77
12.18,2.07,2.77
12.2,2.14,2.775
12.22,2.21,2.785
12.24,2.265,2.785
12.26,2.34,2.795
12.28,2.41,2.8
12.3,2.47,2.805
12.32,2.53,2.81
12.34,2.595,2.815
12.36,2.66,2.82
12.38,2.705,2.825
12.4,2.77,2.83
12.42,2.82,2.835
12.44,2.865,2.84
12.46,2.92,2.845
12.48,2.965,2.85
12.5,3.005,2.85
12.52,3.045,2.86
12.54,3.08,2.865
12.56,3.105,2.87
12.58,3.13,2.875
12.6,3.16,2.88
12.62,3.165,2.885
12.64,3.14,2.885
12.66,3.195,2.895
12.68,3.195,2.9
12.7,3.19,2.9
12.72,3.185,2.905
12.74,3.17,2.91
12.76,3.15,2.92
12.78,3.13,2.92
12.8,3.105,2.93
12.82,3.07,2.935
12.84,3.04,2.94
12.86,3.01,2.945
12.88,2.965,2.95
12.9,2.93,2.955
12.92,2.89,2.955
12.94,2.85,2.965
12.96,2.81,2.97
12.98,2.765,2.975
13,2.715,2.98
13.02,2.67,2.985
13.04,2.625,2.99
13.06,2.57,2.995
13.08,2.525,3
13.1,2.475,3.005
13.12,2.425,3.01
13.14,2.385,3.01
13.16,2.34,3.02
13.18,2.3,3.025
13.2,2.26,3.03
13.22,2.225,3.035
13.24,2.185,3.04
13.26,2.155,3.045
13.28,2.12,3.045
13.3,2.085,3.05
13.32,2.05,3.06
13.34,2.02,3.06
13.36,1.99,3.065
13.38,1.96,3.07
13.4,1.94,3.075
13.42,1.915,3.085
13.44,1.895,3.09
13.46,1.875,3.095
13.48,1.86,3.095
13.5,1.84,3.105
13.52,1.81,3.11
13.54,1.81,3.115
13.56,1.795,3.12
13.58,1.78,3.125
13.6,1.77,3.13
13.62,1.765,3.13
13.64,1.76,3.14
13.66,1.76,3.145
13.68,1.765,3.15
13.7,1.765,3.15
13.72,1.78,3.16
13.74,1.78,3.165
13.76,1.79,3.17
13.78,1.8,3.175
13.8,1.81,3.175
13.82,1.825,3.185
13.84,1.84,3.185
13.86,1.865,3.19
13.88,1.885,3.195
13.9,1.91,3.2
13.92,1.94,3.21
13.94,1.93,3.205
13.96,1.935,3.205
13.98,1.93,3.205
14,1.93,3.205
14.02,1.93,3.205
14.04,1.93,3.205
14.06,1.93,3.21
14.08,1.93,3.205
14.1,1.93,3.205
14.12,1.93,3.205
14.14,1.93,3.205
14.16,1.93,3.205
14.18,1.93,3.205
14.2,1.93,3.205
14.22,1.93,3.205
14.24,1.93,3.205
14.26,1.93,3.205
14.28,1.93,3.205
14.3,1.93,3.205
14.32,1.93,3.205
14.34,1.93,3.205
14.36,1.93,3.205
14.38,1.93,3.21
14.4,1.93,3.205
14.42,1.93,3.205
14.44,1.93,3.205
14.46,1.93,3.205
14.48,1.93,3.205
14.5,1.93,3.205
14.52,1.93,3.205
14.54,1.93,3.205
14.56,1.93,3.205
14.58,1.93,3.205
14.6,1.93,3.205
14.62,1.93,3.21
14.64,1.935,3.205
14.66,1.93,3.21
14.68,1.935,3.205
14.7,1.935,3.205
14.72,1.935,3.205
14.74,1.935,3.205
14.76,1.935,3.21
14.78,1.935,3.205
14.8,1.935,3.21
14.82,1.935,3.205
14.84,1.935,3.205
14.86,1.935,3.205
14.88,1.935,3.205
14.9,1.935,3.205
14.92,1.94,3.205
14.94,1.935,3.205
14.96,1.94,3.205
14.98,1.935,3.205
15,1.94,3.205
15.02,1.94,3.205
15.04,1.94,3.21
15.06,1.94,3.205
15.08,1.94,3.21
15.1,1.94,3.205
15.12,1.94,3.21
15.14,1.94,3.205
15.16,1.94,3.205
15.18,1.935,3.205
15.2,1.94,3.21
15.22,1.94,3.205
15.24,1.94,3.205
15.26,1.935,3.21
15.28,1.935,3.205
15.3,1.935,3.205
15.32,1.94,3.205
15.34,1.94,3.205
15.36,1.94,3.205
15.38,1.94,3.205
15.4,1.94,3.205
15.42,1.94,3.205
15.44,1.94,3.205
15.46,1.94,3.205
15.48,1.94,3.205
15.5,1.94,3.205
15.52,1.94,3.205
15.54,1.94,3.205
15.56,1.94,3.205
15.58,1.935,3.205
15.6,1.935,3.205
15.62,1.94,3.205
15.64,1.94,3.205
15.66,1.94,3.21
15.68,1.935,3.205
15.7,1.94,3.205
15.72,1.935,3.205
15.74,1.935,3.205
15.76,1.935,3.205
15.78,1.935,3.205
15.8,1.94,3.205
15.82,1.935,3.205
15.84,1.94,3.205
15.86,1.935,3.205
15.88,1.94,3.205
15.9,1.945,3.205
15.92,1.94,3.205
15.94,1.935,3.205
15.96,1.93,3.205
15.98,1.935,3.205
16,1.935,3.205
16.02,1.94,3.205
16.04,1.94,3.205
16.06,1.94,3.205
16.08,1.935,3.205
16.1,1.935,3.205
16.12,1.935,3.205
16.14,1.93,3.205
16.16,1.93,3.205
16.18,1.93,3.205
16.2,1.295,2.005
16.22,-0.04,0.01
16.24,-0.035,0.01
16.26,-0.035,0.01
16.28,-0.03,0.01
16.3,-0.025,0.01
16.32,-0.025,0.01
16.34,-0.025,0.01
16.36,-0.02,0.01
16.38,-0.02,0.01
16.4,-0.02,0.01
16.42,-0.015,0.01
16.44,-0.015,0.01
16.46,-0.01,0.01
16.48,-0.015,0.01
16.5,-0.015,0.01
16.52,-0.01,0.01
16.54,-0.01,0.01
16.56,-0.01,0.015
16.58,-0.01,0.01
16.6,-0.01,0.015
16.62,-0.01,0.01
16.64,-0.01,0.01
16.66,-0.01,0.01
16.68,-0.005,0.01
16.7,-0.01,0.01
16.72,-0.005,0.01
16.74,-0.005,0.01
16.76,-0.005,0.015
